ZipCode,ZoneName,Small,Medium,Large,ShippingClass
50360,6,41,70,86,Fed Ex Overnight
50361,6,41,70,86,Fed Ex Overnight
50362,6,41,70,86,Fed Ex Overnight
50363,6,41,70,86,Fed Ex Overnight
50364,6,41,70,86,Fed Ex Overnight
50367,6,41,70,86,Fed Ex Overnight
50368,6,41,70,86,Fed Ex Overnight
50369,6,41,70,86,Fed Ex Overnight
50380,6,41,70,86,Fed Ex Overnight
50381,6,41,70,86,Fed Ex Overnight
50391,6,41,70,86,Fed Ex Overnight
50392,6,41,70,86,Fed Ex Overnight
50393,6,41,70,86,Fed Ex Overnight
50394,6,41,70,86,Fed Ex Overnight
50395,6,41,70,86,Fed Ex Overnight
50396,6,41,70,86,Fed Ex Overnight
50397,6,41,70,86,Fed Ex Overnight
50398,6,41,70,86,Fed Ex Overnight
50401,6,41,70,86,Fed Ex Overnight
50402,6,41,70,86,Fed Ex Overnight
50420,6,41,70,86,Fed Ex Overnight
50421,6,41,70,86,Fed Ex Overnight
50423,6,41,70,86,Fed Ex Overnight
50424,6,41,70,86,Fed Ex Overnight
50426,6,41,70,86,Fed Ex Overnight
50427,6,41,70,86,Fed Ex Overnight
50428,6,41,70,86,Fed Ex Overnight
50430,6,41,70,86,Fed Ex Overnight
50431,6,41,70,86,Fed Ex Overnight
50432,6,41,70,86,Fed Ex Overnight
50433,6,41,70,86,Fed Ex Overnight
50434,6,41,70,86,Fed Ex Overnight
50435,6,41,70,86,Fed Ex Overnight
50436,6,41,70,86,Fed Ex Overnight
50438,6,41,70,86,Fed Ex Overnight
50439,6,41,70,86,Fed Ex Overnight
50440,6,41,70,86,Fed Ex Overnight
50441,6,41,70,86,Fed Ex Overnight
50444,6,41,70,86,Fed Ex Overnight
50446,6,41,70,86,Fed Ex Overnight
50447,6,41,70,86,Fed Ex Overnight
50448,6,41,70,86,Fed Ex Overnight
50449,6,41,70,86,Fed Ex Overnight
50450,6,41,70,86,Fed Ex Overnight
50451,6,41,70,86,Fed Ex Overnight
50452,6,41,70,86,Fed Ex Overnight
50453,6,41,70,86,Fed Ex Overnight
50454,6,41,70,86,Fed Ex Overnight
50455,6,41,70,86,Fed Ex Overnight
50456,6,41,70,86,Fed Ex Overnight
50457,6,41,70,86,Fed Ex Overnight
50458,6,41,70,86,Fed Ex Overnight
50459,6,41,70,86,Fed Ex Overnight
50460,6,41,70,86,Fed Ex Overnight
50461,6,41,70,86,Fed Ex Overnight
50464,6,41,70,86,Fed Ex Overnight
50465,6,41,70,86,Fed Ex Overnight
50466,6,41,70,86,Fed Ex Overnight
50467,6,41,70,86,Fed Ex Overnight
50468,6,41,70,86,Fed Ex Overnight
50469,6,41,70,86,Fed Ex Overnight
50470,6,41,70,86,Fed Ex Overnight
50471,6,41,70,86,Fed Ex Overnight
50472,6,41,70,86,Fed Ex Overnight
50473,6,41,70,86,Fed Ex Overnight
50475,6,41,70,86,Fed Ex Overnight
50476,6,41,70,86,Fed Ex Overnight
50477,6,41,70,86,Fed Ex Overnight
50478,6,41,70,86,Fed Ex Overnight
50479,6,41,70,86,Fed Ex Overnight
50480,6,41,70,86,Fed Ex Overnight
50481,6,41,70,86,Fed Ex Overnight
50482,6,41,70,86,Fed Ex Overnight
50483,6,41,70,86,Fed Ex Overnight
50484,6,41,70,86,Fed Ex Overnight
50501,6,41,70,86,Fed Ex Overnight
50510,6,41,70,86,Fed Ex Overnight
50511,6,41,70,86,Fed Ex Overnight
50514,6,41,70,86,Fed Ex Overnight
50515,6,41,70,86,Fed Ex Overnight
50516,6,41,70,86,Fed Ex Overnight
50517,6,41,70,86,Fed Ex Overnight
50518,6,41,70,86,Fed Ex Overnight
50519,6,41,70,86,Fed Ex Overnight
50520,6,41,70,86,Fed Ex Overnight
50521,6,41,70,86,Fed Ex Overnight
50522,6,41,70,86,Fed Ex Overnight
50523,6,41,70,86,Fed Ex Overnight
50524,6,41,70,86,Fed Ex Overnight
50525,6,41,70,86,Fed Ex Overnight
50526,6,41,70,86,Fed Ex Overnight
50527,6,41,70,86,Fed Ex Overnight
50528,6,41,70,86,Fed Ex Overnight
50529,6,41,70,86,Fed Ex Overnight
50530,6,41,70,86,Fed Ex Overnight
50531,6,41,70,86,Fed Ex Overnight
50532,6,41,70,86,Fed Ex Overnight
50533,6,41,70,86,Fed Ex Overnight
50535,6,41,70,86,Fed Ex Overnight
50536,6,41,70,86,Fed Ex Overnight
50538,6,41,70,86,Fed Ex Overnight
50539,6,41,70,86,Fed Ex Overnight
50540,6,41,70,86,Fed Ex Overnight
50541,6,41,70,86,Fed Ex Overnight
50542,6,41,70,86,Fed Ex Overnight
50543,6,41,70,86,Fed Ex Overnight
50544,6,41,70,86,Fed Ex Overnight
50545,6,41,70,86,Fed Ex Overnight
50546,6,41,70,86,Fed Ex Overnight
50548,6,41,70,86,Fed Ex Overnight
50551,6,41,70,86,Fed Ex Overnight
50552,6,41,70,86,Fed Ex Overnight
50553,6,41,70,86,Fed Ex Overnight
50554,6,41,70,86,Fed Ex Overnight
50556,6,41,70,86,Fed Ex Overnight
50557,6,41,70,86,Fed Ex Overnight
50558,6,41,70,86,Fed Ex Overnight
50559,6,41,70,86,Fed Ex Overnight
50560,6,41,70,86,Fed Ex Overnight
50561,6,41,70,86,Fed Ex Overnight
50562,6,41,70,86,Fed Ex Overnight
50563,6,41,70,86,Fed Ex Overnight
50565,6,41,70,86,Fed Ex Overnight
50566,6,41,70,86,Fed Ex Overnight
50567,6,41,70,86,Fed Ex Overnight
50568,6,41,70,86,Fed Ex Overnight
50569,6,41,70,86,Fed Ex Overnight
50570,6,41,70,86,Fed Ex Overnight
50571,6,41,70,86,Fed Ex Overnight
50573,6,41,70,86,Fed Ex Overnight
50574,6,41,70,86,Fed Ex Overnight
50575,6,41,70,86,Fed Ex Overnight
50576,6,41,70,86,Fed Ex Overnight
50577,6,41,70,86,Fed Ex Overnight
50578,6,41,70,86,Fed Ex Overnight
50579,6,41,70,86,Fed Ex Overnight
50580,6,41,70,86,Fed Ex Overnight
50581,6,41,70,86,Fed Ex Overnight
50582,6,41,70,86,Fed Ex Overnight
50583,6,41,70,86,Fed Ex Overnight
50585,6,41,70,86,Fed Ex Overnight
50586,6,41,70,86,Fed Ex Overnight
50587,6,41,70,86,Fed Ex Overnight
50588,6,41,70,86,Fed Ex Overnight
50590,6,41,70,86,Fed Ex Overnight
50591,6,41,70,86,Fed Ex Overnight
50592,6,41,70,86,Fed Ex Overnight
50593,6,41,70,86,Fed Ex Overnight
50594,6,41,70,86,Fed Ex Overnight
50595,6,41,70,86,Fed Ex Overnight
50597,6,41,70,86,Fed Ex Overnight
50598,6,41,70,86,Fed Ex Overnight
50599,6,41,70,86,Fed Ex Overnight
50601,6,41,70,86,Fed Ex Overnight
50602,6,41,70,86,Fed Ex Overnight
50603,6,41,70,86,Fed Ex Overnight
50604,6,41,70,86,Fed Ex Overnight
50605,6,41,70,86,Fed Ex Overnight
50606,6,41,70,86,Fed Ex Overnight
50607,6,41,70,86,Fed Ex Overnight
50608,6,41,70,86,Fed Ex Overnight
50609,6,41,70,86,Fed Ex Overnight
50611,6,41,70,86,Fed Ex Overnight
50612,6,41,70,86,Fed Ex Overnight
50613,6,41,70,86,Fed Ex Overnight
50614,6,41,70,86,Fed Ex Overnight
50616,6,41,70,86,Fed Ex Overnight
50619,6,41,70,86,Fed Ex Overnight
50620,6,41,70,86,Fed Ex Overnight
50621,6,41,70,86,Fed Ex Overnight
50622,6,41,70,86,Fed Ex Overnight
50623,6,41,70,86,Fed Ex Overnight
50624,6,41,70,86,Fed Ex Overnight
50625,6,41,70,86,Fed Ex Overnight
50626,6,41,70,86,Fed Ex Overnight
50627,6,41,70,86,Fed Ex Overnight
50628,6,41,70,86,Fed Ex Overnight
50629,6,41,70,86,Fed Ex Overnight
50630,6,41,70,86,Fed Ex Overnight
50631,6,41,70,86,Fed Ex Overnight
50632,6,41,70,86,Fed Ex Overnight
50633,6,41,70,86,Fed Ex Overnight
50634,6,41,70,86,Fed Ex Overnight
50635,6,41,70,86,Fed Ex Overnight
50636,6,41,70,86,Fed Ex Overnight
50637,6,41,70,86,Fed Ex Overnight
50638,6,41,70,86,Fed Ex Overnight
50640,6,41,70,86,Fed Ex Overnight
50641,6,41,70,86,Fed Ex Overnight
50642,6,41,70,86,Fed Ex Overnight
50643,6,41,70,86,Fed Ex Overnight
50644,6,41,70,86,Fed Ex Overnight
50645,6,41,70,86,Fed Ex Overnight
50647,6,41,70,86,Fed Ex Overnight
50648,6,41,70,86,Fed Ex Overnight
50649,6,41,70,86,Fed Ex Overnight
50650,6,41,70,86,Fed Ex Overnight
50651,6,41,70,86,Fed Ex Overnight
50652,6,41,70,86,Fed Ex Overnight
50653,6,41,70,86,Fed Ex Overnight
50654,6,41,70,86,Fed Ex Overnight
50655,6,41,70,86,Fed Ex Overnight
50657,6,41,70,86,Fed Ex Overnight
50658,6,41,70,86,Fed Ex Overnight
50659,6,41,70,86,Fed Ex Overnight
50660,6,41,70,86,Fed Ex Overnight
50661,6,41,70,86,Fed Ex Overnight
50662,6,41,70,86,Fed Ex Overnight
50664,6,41,70,86,Fed Ex Overnight
50665,6,41,70,86,Fed Ex Overnight
50666,6,41,70,86,Fed Ex Overnight
50667,6,41,70,86,Fed Ex Overnight
50668,6,41,70,86,Fed Ex Overnight
50669,6,41,70,86,Fed Ex Overnight
50670,6,41,70,86,Fed Ex Overnight
50671,6,41,70,86,Fed Ex Overnight
50672,6,41,70,86,Fed Ex Overnight
50673,6,41,70,86,Fed Ex Overnight
50674,6,41,70,86,Fed Ex Overnight
50675,6,41,70,86,Fed Ex Overnight
50676,6,41,70,86,Fed Ex Overnight
50677,6,41,70,86,Fed Ex Overnight
50680,6,41,70,86,Fed Ex Overnight
50681,6,41,70,86,Fed Ex Overnight
50682,6,41,70,86,Fed Ex Overnight
50701,6,41,70,86,Fed Ex Overnight
50702,6,41,70,86,Fed Ex Overnight
50703,6,41,70,86,Fed Ex Overnight
50704,6,41,70,86,Fed Ex Overnight
50706,6,41,70,86,Fed Ex Overnight
50707,6,41,70,86,Fed Ex Overnight
50799,6,41,70,86,Fed Ex Overnight
50801,6,41,70,86,Fed Ex Overnight
50830,6,41,70,86,Fed Ex Overnight
50831,6,41,70,86,Fed Ex Overnight
50833,6,41,70,86,Fed Ex Overnight
50835,6,41,70,86,Fed Ex Overnight
50836,6,41,70,86,Fed Ex Overnight
50837,6,41,70,86,Fed Ex Overnight
50839,6,41,70,86,Fed Ex Overnight
50840,6,41,70,86,Fed Ex Overnight
50841,6,41,70,86,Fed Ex Overnight
50842,6,41,70,86,Fed Ex Overnight
50843,6,41,70,86,Fed Ex Overnight
50844,6,41,70,86,Fed Ex Overnight
50845,6,41,70,86,Fed Ex Overnight
50846,6,41,70,86,Fed Ex Overnight
50847,6,41,70,86,Fed Ex Overnight
50848,6,41,70,86,Fed Ex Overnight
50849,6,41,70,86,Fed Ex Overnight
50850,6,41,70,86,Fed Ex Overnight
50851,6,41,70,86,Fed Ex Overnight
50852,6,41,70,86,Fed Ex Overnight
50853,6,41,70,86,Fed Ex Overnight
50854,6,41,70,86,Fed Ex Overnight
50857,6,41,70,86,Fed Ex Overnight
50858,6,41,70,86,Fed Ex Overnight
50859,6,41,70,86,Fed Ex Overnight
50860,6,41,70,86,Fed Ex Overnight
50861,6,41,70,86,Fed Ex Overnight
50862,6,41,70,86,Fed Ex Overnight
50863,6,41,70,86,Fed Ex Overnight
50864,6,41,70,86,Fed Ex Overnight
50936,6,41,70,86,Fed Ex Overnight
50940,6,41,70,86,Fed Ex Overnight
50947,6,41,70,86,Fed Ex Overnight
50950,6,41,70,86,Fed Ex Overnight
50980,6,41,70,86,Fed Ex Overnight
50981,6,41,70,86,Fed Ex Overnight
51001,6,41,70,86,Fed Ex Overnight
51002,6,41,70,86,Fed Ex Overnight
51003,6,41,70,86,Fed Ex Overnight
51004,6,41,70,86,Fed Ex Overnight
51005,6,41,70,86,Fed Ex Overnight
51006,6,41,70,86,Fed Ex Overnight
51007,6,41,70,86,Fed Ex Overnight
51008,6,41,70,86,Fed Ex Overnight
51009,6,41,70,86,Fed Ex Overnight
51010,6,41,70,86,Fed Ex Overnight
51011,6,41,70,86,Fed Ex Overnight
51012,6,41,70,86,Fed Ex Overnight
51014,6,41,70,86,Fed Ex Overnight
51015,6,41,70,86,Fed Ex Overnight
51016,6,41,70,86,Fed Ex Overnight
51017,6,41,70,86,Fed Ex Overnight
51018,6,41,70,86,Fed Ex Overnight
51019,6,41,70,86,Fed Ex Overnight
51020,6,41,70,86,Fed Ex Overnight
51022,6,41,70,86,Fed Ex Overnight
51023,6,41,70,86,Fed Ex Overnight
51024,6,41,70,86,Fed Ex Overnight
51025,6,41,70,86,Fed Ex Overnight
51026,6,41,70,86,Fed Ex Overnight
51027,6,41,70,86,Fed Ex Overnight
51028,6,41,70,86,Fed Ex Overnight
51029,6,41,70,86,Fed Ex Overnight
51030,6,41,70,86,Fed Ex Overnight
51031,6,41,70,86,Fed Ex Overnight
51033,6,41,70,86,Fed Ex Overnight
51034,6,41,70,86,Fed Ex Overnight
51035,6,41,70,86,Fed Ex Overnight
51036,6,41,70,86,Fed Ex Overnight
51037,6,41,70,86,Fed Ex Overnight
51038,6,41,70,86,Fed Ex Overnight
51039,6,41,70,86,Fed Ex Overnight
51040,6,41,70,86,Fed Ex Overnight
51041,6,41,70,86,Fed Ex Overnight
51044,6,41,70,86,Fed Ex Overnight
51045,6,41,70,86,Fed Ex Overnight
51046,6,41,70,86,Fed Ex Overnight
51047,6,41,70,86,Fed Ex Overnight
51048,6,41,70,86,Fed Ex Overnight
51049,6,41,70,86,Fed Ex Overnight
51050,6,41,70,86,Fed Ex Overnight
51051,6,41,70,86,Fed Ex Overnight
51052,6,41,70,86,Fed Ex Overnight
51053,6,41,70,86,Fed Ex Overnight
51054,6,41,70,86,Fed Ex Overnight
51055,6,41,70,86,Fed Ex Overnight
51056,6,41,70,86,Fed Ex Overnight
51057,6,41,70,86,Fed Ex Overnight
51058,6,41,70,86,Fed Ex Overnight
51059,6,41,70,86,Fed Ex Overnight
51060,6,41,70,86,Fed Ex Overnight
51061,6,41,70,86,Fed Ex Overnight
51062,6,41,70,86,Fed Ex Overnight
51063,6,41,70,86,Fed Ex Overnight
51101,6,41,70,86,Fed Ex Overnight
51102,6,41,70,86,Fed Ex Overnight
51103,6,41,70,86,Fed Ex Overnight
51104,6,41,70,86,Fed Ex Overnight
51105,6,41,70,86,Fed Ex Overnight
51106,6,41,70,86,Fed Ex Overnight
51107,6,41,70,86,Fed Ex Overnight
51108,6,41,70,86,Fed Ex Overnight
51109,6,41,70,86,Fed Ex Overnight
51110,6,41,70,86,Fed Ex Overnight
51111,6,41,70,86,Fed Ex Overnight
51201,6,41,70,86,Fed Ex Overnight
51230,6,41,70,86,Fed Ex Overnight
51231,6,41,70,86,Fed Ex Overnight
51232,6,41,70,86,Fed Ex Overnight
51234,6,41,70,86,Fed Ex Overnight
51235,6,41,70,86,Fed Ex Overnight
51237,6,41,70,86,Fed Ex Overnight
51238,6,41,70,86,Fed Ex Overnight
51239,6,41,70,86,Fed Ex Overnight
51240,6,41,70,86,Fed Ex Overnight
51241,6,41,70,86,Fed Ex Overnight
51242,6,41,70,86,Fed Ex Overnight
51243,6,41,70,86,Fed Ex Overnight
51244,6,41,70,86,Fed Ex Overnight
51245,6,41,70,86,Fed Ex Overnight
51246,6,41,70,86,Fed Ex Overnight
51247,6,41,70,86,Fed Ex Overnight
51248,6,41,70,86,Fed Ex Overnight
51249,6,41,70,86,Fed Ex Overnight
51250,6,41,70,86,Fed Ex Overnight
51301,6,41,70,86,Fed Ex Overnight
51330,6,41,70,86,Fed Ex Overnight
51331,6,41,70,86,Fed Ex Overnight
51333,6,41,70,86,Fed Ex Overnight
51334,6,41,70,86,Fed Ex Overnight
51338,6,41,70,86,Fed Ex Overnight
51340,6,41,70,86,Fed Ex Overnight
51341,6,41,70,86,Fed Ex Overnight
51342,6,41,70,86,Fed Ex Overnight
51343,6,41,70,86,Fed Ex Overnight
51344,6,41,70,86,Fed Ex Overnight
51345,6,41,70,86,Fed Ex Overnight
51346,6,41,70,86,Fed Ex Overnight
51347,6,41,70,86,Fed Ex Overnight
51349,6,41,70,86,Fed Ex Overnight
51350,6,41,70,86,Fed Ex Overnight
51351,6,41,70,86,Fed Ex Overnight
51354,6,41,70,86,Fed Ex Overnight
51355,6,41,70,86,Fed Ex Overnight
51357,6,41,70,86,Fed Ex Overnight
51358,6,41,70,86,Fed Ex Overnight
51360,6,41,70,86,Fed Ex Overnight
51363,6,41,70,86,Fed Ex Overnight
51364,6,41,70,86,Fed Ex Overnight
51365,6,41,70,86,Fed Ex Overnight
51366,6,41,70,86,Fed Ex Overnight
51401,6,41,70,86,Fed Ex Overnight
51430,6,41,70,86,Fed Ex Overnight
51431,6,41,70,86,Fed Ex Overnight
51432,6,41,70,86,Fed Ex Overnight
51433,6,41,70,86,Fed Ex Overnight
51436,6,41,70,86,Fed Ex Overnight
51437,6,41,70,86,Fed Ex Overnight
51439,6,41,70,86,Fed Ex Overnight
51440,6,41,70,86,Fed Ex Overnight
51441,6,41,70,86,Fed Ex Overnight
51442,6,41,70,86,Fed Ex Overnight
51443,6,41,70,86,Fed Ex Overnight
51444,6,41,70,86,Fed Ex Overnight
51445,6,41,70,86,Fed Ex Overnight
51446,6,41,70,86,Fed Ex Overnight
51447,6,41,70,86,Fed Ex Overnight
51448,6,41,70,86,Fed Ex Overnight
51449,6,41,70,86,Fed Ex Overnight
51450,6,41,70,86,Fed Ex Overnight
51451,6,41,70,86,Fed Ex Overnight
51452,6,41,70,86,Fed Ex Overnight
51453,6,41,70,86,Fed Ex Overnight
51454,6,41,70,86,Fed Ex Overnight
51455,6,41,70,86,Fed Ex Overnight
51458,6,41,70,86,Fed Ex Overnight
51459,6,41,70,86,Fed Ex Overnight
51460,6,41,70,86,Fed Ex Overnight
51461,6,41,70,86,Fed Ex Overnight
51462,6,41,70,86,Fed Ex Overnight
51463,6,41,70,86,Fed Ex Overnight
51465,6,41,70,86,Fed Ex Overnight
51466,6,41,70,86,Fed Ex Overnight
51467,6,41,70,86,Fed Ex Overnight
51501,6,41,70,86,Fed Ex Overnight
51502,6,41,70,86,Fed Ex Overnight
51503,6,41,70,86,Fed Ex Overnight
51510,6,41,70,86,Fed Ex Overnight
51520,6,41,70,86,Fed Ex Overnight
51521,6,41,70,86,Fed Ex Overnight
51523,6,41,70,86,Fed Ex Overnight
51525,6,41,70,86,Fed Ex Overnight
51526,6,41,70,86,Fed Ex Overnight
51527,6,41,70,86,Fed Ex Overnight
51528,6,41,70,86,Fed Ex Overnight
51529,6,41,70,86,Fed Ex Overnight
51530,6,41,70,86,Fed Ex Overnight
51531,6,41,70,86,Fed Ex Overnight
51532,6,41,70,86,Fed Ex Overnight
51533,6,41,70,86,Fed Ex Overnight
51534,6,41,70,86,Fed Ex Overnight
51535,6,41,70,86,Fed Ex Overnight
51536,6,41,70,86,Fed Ex Overnight
51537,6,41,70,86,Fed Ex Overnight
51540,6,41,70,86,Fed Ex Overnight
51541,6,41,70,86,Fed Ex Overnight
51542,6,41,70,86,Fed Ex Overnight
51543,6,41,70,86,Fed Ex Overnight
51544,6,41,70,86,Fed Ex Overnight
51545,6,41,70,86,Fed Ex Overnight
51546,6,41,70,86,Fed Ex Overnight
51548,6,41,70,86,Fed Ex Overnight
51549,6,41,70,86,Fed Ex Overnight
51550,6,41,70,86,Fed Ex Overnight
51551,6,41,70,86,Fed Ex Overnight
51552,6,41,70,86,Fed Ex Overnight
51553,6,41,70,86,Fed Ex Overnight
51554,6,41,70,86,Fed Ex Overnight
51555,6,41,70,86,Fed Ex Overnight
51556,6,41,70,86,Fed Ex Overnight
51557,6,41,70,86,Fed Ex Overnight
51558,6,41,70,86,Fed Ex Overnight
51559,6,41,70,86,Fed Ex Overnight
51560,6,41,70,86,Fed Ex Overnight
51561,6,41,70,86,Fed Ex Overnight
51562,6,41,70,86,Fed Ex Overnight
51563,6,41,70,86,Fed Ex Overnight
51564,6,41,70,86,Fed Ex Overnight
51565,6,41,70,86,Fed Ex Overnight
51566,6,41,70,86,Fed Ex Overnight
51570,6,41,70,86,Fed Ex Overnight
51571,6,41,70,86,Fed Ex Overnight
51572,6,41,70,86,Fed Ex Overnight
51573,6,41,70,86,Fed Ex Overnight
51574,6,41,70,86,Fed Ex Overnight
51575,6,41,70,86,Fed Ex Overnight
51576,6,41,70,86,Fed Ex Overnight
51577,6,41,70,86,Fed Ex Overnight
51578,6,41,70,86,Fed Ex Overnight
51579,6,41,70,86,Fed Ex Overnight
51591,6,41,70,86,Fed Ex Overnight
51593,6,41,70,86,Fed Ex Overnight
51601,6,41,70,86,Fed Ex Overnight
51602,6,41,70,86,Fed Ex Overnight
51603,6,41,70,86,Fed Ex Overnight
51630,6,41,70,86,Fed Ex Overnight
51631,6,41,70,86,Fed Ex Overnight
51632,6,41,70,86,Fed Ex Overnight
51636,6,41,70,86,Fed Ex Overnight
51637,6,41,70,86,Fed Ex Overnight
51638,6,41,70,86,Fed Ex Overnight
51639,6,41,70,86,Fed Ex Overnight
51640,6,41,70,86,Fed Ex Overnight
51645,6,41,70,86,Fed Ex Overnight
51646,6,41,70,86,Fed Ex Overnight
51647,6,41,70,86,Fed Ex Overnight
51648,6,41,70,86,Fed Ex Overnight
51649,6,41,70,86,Fed Ex Overnight
51650,6,41,70,86,Fed Ex Overnight
51651,6,41,70,86,Fed Ex Overnight
51652,6,41,70,86,Fed Ex Overnight
51653,6,41,70,86,Fed Ex Overnight
51654,6,41,70,86,Fed Ex Overnight
51655,6,41,70,86,Fed Ex Overnight
51656,6,41,70,86,Fed Ex Overnight
51693,6,41,70,86,Fed Ex Overnight
52001,6,41,70,86,Fed Ex Overnight
52002,6,41,70,86,Fed Ex Overnight
52003,6,41,70,86,Fed Ex Overnight
52004,6,41,70,86,Fed Ex Overnight
52030,6,41,70,86,Fed Ex Overnight
52031,6,41,70,86,Fed Ex Overnight
52032,6,41,70,86,Fed Ex Overnight
52033,6,41,70,86,Fed Ex Overnight
52035,6,41,70,86,Fed Ex Overnight
52036,6,41,70,86,Fed Ex Overnight
52037,6,41,70,86,Fed Ex Overnight
52038,6,41,70,86,Fed Ex Overnight
52039,6,41,70,86,Fed Ex Overnight
52040,6,41,70,86,Fed Ex Overnight
52041,6,41,70,86,Fed Ex Overnight
52042,6,41,70,86,Fed Ex Overnight
52043,6,41,70,86,Fed Ex Overnight
52044,6,41,70,86,Fed Ex Overnight
52045,6,41,70,86,Fed Ex Overnight
52046,6,41,70,86,Fed Ex Overnight
52047,6,41,70,86,Fed Ex Overnight
52048,6,41,70,86,Fed Ex Overnight
52049,6,41,70,86,Fed Ex Overnight
52050,6,41,70,86,Fed Ex Overnight
52052,6,41,70,86,Fed Ex Overnight
52053,6,41,70,86,Fed Ex Overnight
52054,6,41,70,86,Fed Ex Overnight
52055,6,41,70,86,Fed Ex Overnight
52056,6,41,70,86,Fed Ex Overnight
52057,6,41,70,86,Fed Ex Overnight
52060,6,41,70,86,Fed Ex Overnight
52064,6,41,70,86,Fed Ex Overnight
52065,6,41,70,86,Fed Ex Overnight
52066,6,41,70,86,Fed Ex Overnight
52068,6,41,70,86,Fed Ex Overnight
52069,6,41,70,86,Fed Ex Overnight
52070,6,41,70,86,Fed Ex Overnight
52071,6,41,70,86,Fed Ex Overnight
52072,6,41,70,86,Fed Ex Overnight
52073,6,41,70,86,Fed Ex Overnight
52074,6,41,70,86,Fed Ex Overnight
52075,6,41,70,86,Fed Ex Overnight
52076,6,41,70,86,Fed Ex Overnight
52077,6,41,70,86,Fed Ex Overnight
52078,6,41,70,86,Fed Ex Overnight
52079,6,41,70,86,Fed Ex Overnight
52099,6,41,70,86,Fed Ex Overnight
52101,6,41,70,86,Fed Ex Overnight
52130,6,41,70,86,Fed Ex Overnight
52131,6,41,70,86,Fed Ex Overnight
52132,6,41,70,86,Fed Ex Overnight
52133,6,41,70,86,Fed Ex Overnight
52134,6,41,70,86,Fed Ex Overnight
52135,6,41,70,86,Fed Ex Overnight
52136,6,41,70,86,Fed Ex Overnight
52140,6,41,70,86,Fed Ex Overnight
52141,6,41,70,86,Fed Ex Overnight
52142,6,41,70,86,Fed Ex Overnight
52143,6,41,70,86,Fed Ex Overnight
52144,6,41,70,86,Fed Ex Overnight
52146,6,41,70,86,Fed Ex Overnight
52147,6,41,70,86,Fed Ex Overnight
52149,6,41,70,86,Fed Ex Overnight
52150,6,41,70,86,Fed Ex Overnight
52151,6,41,70,86,Fed Ex Overnight
52154,6,41,70,86,Fed Ex Overnight
52155,6,41,70,86,Fed Ex Overnight
52156,6,41,70,86,Fed Ex Overnight
52157,6,41,70,86,Fed Ex Overnight
52158,6,41,70,86,Fed Ex Overnight
52159,6,41,70,86,Fed Ex Overnight
52160,6,41,70,86,Fed Ex Overnight
52161,6,41,70,86,Fed Ex Overnight
52162,6,41,70,86,Fed Ex Overnight
52163,6,41,70,86,Fed Ex Overnight
52164,6,41,70,86,Fed Ex Overnight
52165,6,41,70,86,Fed Ex Overnight
52166,6,41,70,86,Fed Ex Overnight
52168,6,41,70,86,Fed Ex Overnight
52169,6,41,70,86,Fed Ex Overnight
52170,6,41,70,86,Fed Ex Overnight
52171,6,41,70,86,Fed Ex Overnight
52172,6,41,70,86,Fed Ex Overnight
52175,6,41,70,86,Fed Ex Overnight
52201,6,41,70,86,Fed Ex Overnight
52202,6,41,70,86,Fed Ex Overnight
52203,6,41,70,86,Fed Ex Overnight
52204,6,41,70,86,Fed Ex Overnight
52205,6,41,70,86,Fed Ex Overnight
52206,6,41,70,86,Fed Ex Overnight
52207,6,41,70,86,Fed Ex Overnight
52208,6,41,70,86,Fed Ex Overnight
52209,6,41,70,86,Fed Ex Overnight
52210,6,41,70,86,Fed Ex Overnight
52211,6,41,70,86,Fed Ex Overnight
52212,6,41,70,86,Fed Ex Overnight
52213,6,41,70,86,Fed Ex Overnight
52214,6,41,70,86,Fed Ex Overnight
52215,6,41,70,86,Fed Ex Overnight
52216,6,41,70,86,Fed Ex Overnight
52217,6,41,70,86,Fed Ex Overnight
52218,6,41,70,86,Fed Ex Overnight
52219,6,41,70,86,Fed Ex Overnight
52220,6,41,70,86,Fed Ex Overnight
52221,6,41,70,86,Fed Ex Overnight
52222,6,41,70,86,Fed Ex Overnight
52223,6,41,70,86,Fed Ex Overnight
52224,6,41,70,86,Fed Ex Overnight
52225,6,41,70,86,Fed Ex Overnight
52226,6,41,70,86,Fed Ex Overnight
52227,6,41,70,86,Fed Ex Overnight
52228,6,41,70,86,Fed Ex Overnight
52229,6,41,70,86,Fed Ex Overnight
52230,6,41,70,86,Fed Ex Overnight
52231,6,41,70,86,Fed Ex Overnight
52232,6,41,70,86,Fed Ex Overnight
52233,6,41,70,86,Fed Ex Overnight
52235,6,41,70,86,Fed Ex Overnight
52236,6,41,70,86,Fed Ex Overnight
52237,6,41,70,86,Fed Ex Overnight
52240,6,41,70,86,Fed Ex Overnight
52241,6,41,70,86,Fed Ex Overnight
52242,6,41,70,86,Fed Ex Overnight
52243,6,41,70,86,Fed Ex Overnight
52244,6,41,70,86,Fed Ex Overnight
52245,6,41,70,86,Fed Ex Overnight
52246,6,41,70,86,Fed Ex Overnight
52247,6,41,70,86,Fed Ex Overnight
52248,6,41,70,86,Fed Ex Overnight
52249,6,41,70,86,Fed Ex Overnight
52250,6,41,70,86,Fed Ex Overnight
52251,6,41,70,86,Fed Ex Overnight
52252,6,41,70,86,Fed Ex Overnight
52253,6,41,70,86,Fed Ex Overnight
52254,6,41,70,86,Fed Ex Overnight
52255,6,41,70,86,Fed Ex Overnight
