"Zipcode","ZoneName","Small","Medium","Large","ShippingClass"
"39122","4","35","56","75",""
"39130","4","35","56","75",""
"39140","4","35","56","75",""
"39144","4","35","56","75",""
"39145","4","35","56","75",""
"39146","4","35","56","75",""
"39148","4","35","56","75",""
"39149","4","35","56","75",""
"39150","4","35","56","75",""
"39151","4","35","56","75",""
"39152","4","35","56","75",""
"39153","4","35","56","75",""
"39154","4","35","56","75",""
"39156","4","35","56","75",""
"39157","4","35","56","75",""
"39158","4","35","56","75",""
"39159","4","35","56","75",""
"39160","4","35","56","75",""
"39161","4","35","56","75",""
"39162","4","35","56","75",""
"39163","4","35","56","75",""
"39165","4","35","56","75",""
"39166","4","35","56","75",""
"39167","4","35","56","75",""
"39168","4","35","56","75",""
"39169","4","35","56","75",""
"39170","4","35","56","75",""
"39171","4","35","56","75",""
"39172","4","35","56","75",""
"39173","4","35","56","75",""
"39174","4","35","56","75",""
"39175","4","35","56","75",""
"39176","4","35","56","75",""
"39177","4","35","56","75",""
"39179","4","35","56","75",""
"39180","4","35","56","75",""
"39181","4","35","56","75",""
"39182","4","35","56","75",""
"39183","4","35","56","75",""
"39189","4","35","56","75",""
"39190","4","35","56","75",""
"39191","4","35","56","75",""
"39192","4","35","56","75",""
"39193","4","35","56","75",""
"39194","4","35","56","75",""
"39200","4","35","56","75",""
"39201","4","35","56","75",""
"39202","4","35","56","75",""
"39203","4","35","56","75",""
"39204","4","35","56","75",""
"39205","4","35","56","75",""
"39206","4","35","56","75",""
"39207","4","35","56","75",""
"39208","4","35","56","75",""
"39209","4","35","56","75",""
"39210","4","35","56","75",""
"39211","4","35","56","75",""
"39212","4","35","56","75",""
"39213","4","35","56","75",""
"39215","4","35","56","75",""
"39216","4","35","56","75",""
"39217","4","35","56","75",""
"39218","4","35","56","75",""
"39225","4","35","56","75",""
"39232","4","35","56","75",""
"39235","4","35","56","75",""
"39236","4","35","56","75",""
"39250","4","35","56","75",""
"39269","4","35","56","75",""
"39271","4","35","56","75",""
"39272","4","35","56","75",""
"39282","4","35","56","75",""
"39283","4","35","56","75",""
"39284","4","35","56","75",""
"39286","4","35","56","75",""
"39288","4","35","56","75",""
"39289","4","35","56","75",""
"39296","4","35","56","75",""
"39298","4","35","56","75",""
"39301","4","35","56","75",""
"39302","4","35","56","75",""
"39303","4","35","56","75",""
"39304","4","35","56","75",""
"39305","4","35","56","75",""
"39307","4","35","56","75",""
"39309","4","35","56","75",""
"39320","4","35","56","75",""
"39322","4","35","56","75",""
"39323","4","35","56","75",""
"39324","4","35","56","75",""
"39325","4","35","56","75",""
"39326","4","35","56","75",""
"39327","4","35","56","75",""
"39328","4","35","56","75",""
"39330","4","35","56","75",""
"39332","4","35","56","75",""
"39335","4","35","56","75",""
"39336","4","35","56","75",""
"39337","4","35","56","75",""
"39338","4","35","56","75",""
"39339","4","35","56","75",""
"39341","4","35","56","75",""
"39342","4","35","56","75",""
"39345","4","35","56","75",""
"39346","4","35","56","75",""
"39347","4","35","56","75",""
"39348","4","35","56","75",""
"39350","4","35","56","75",""
"39352","4","35","56","75",""
"39354","4","35","56","75",""
"39355","4","35","56","75",""
"39356","4","35","56","75",""
"39358","4","35","56","75",""
"39359","4","35","56","75",""
"39360","4","35","56","75",""
"39361","4","35","56","75",""
"39362","4","35","56","75",""
"39363","4","35","56","75",""
"39364","4","35","56","75",""
"39365","4","35","56","75",""
"39366","4","35","56","75",""
"39367","4","35","56","75",""
"39400","4","35","56","75",""
"39401","4","35","56","75",""
"39402","4","35","56","75",""
"39403","4","35","56","75",""
"39404","4","35","56","75",""
"39406","4","35","56","75",""
"39407","4","35","56","75",""
"39421","4","35","56","75",""
"39422","4","35","56","75",""
"39423","4","35","56","75",""
"39425","4","35","56","75",""
"39426","4","35","56","75",""
"39427","4","35","56","75",""
"39428","4","35","56","75",""
"39429","4","35","56","75",""
"39436","4","35","56","75",""
"39437","4","35","56","75",""
"39439","4","35","56","75",""
"39440","4","35","56","75",""
"39441","4","35","56","75",""
"39442","4","35","56","75",""
"39443","4","35","56","75",""
"39451","4","35","56","75",""
"39452","4","35","56","75",""
"39455","4","35","56","75",""
"39456","4","35","56","75",""
"39457","4","35","56","75",""
"39459","4","35","56","75",""
"39460","4","35","56","75",""
"39461","4","35","56","75",""
"39462","4","35","56","75",""
"39463","4","35","56","75",""
"39464","4","35","56","75",""
"39465","4","35","56","75",""
"39466","4","35","56","75",""
"39470","4","35","56","75",""
"39474","4","35","56","75",""
"39475","4","35","56","75",""
"39476","4","35","56","75",""
"39477","4","35","56","75",""
"39478","4","35","56","75",""
"39479","4","35","56","75",""
"39480","4","35","56","75",""
"39481","4","35","56","75",""
"39482","4","35","56","75",""
"39483","4","35","56","75",""
"39500","4","35","56","75",""
"39501","4","35","56","75",""
"39502","4","35","56","75",""
"39503","4","35","56","75",""
"39505","4","35","56","75",""
"39506","4","35","56","75",""
"39507","4","35","56","75",""
"39520","4","35","56","75",""
"39521","4","35","56","75",""
"39522","4","35","56","75",""
"39525","4","35","56","75",""
"39529","4","35","56","75",""
"39530","4","35","56","75",""
"39531","4","35","56","75",""
"39532","4","35","56","75",""
"39533","4","35","56","75",""
"39534","4","35","56","75",""
"39535","4","35","56","75",""
"39540","4","35","56","75",""
"39552","4","35","56","75",""
"39553","4","35","56","75",""
"39555","4","35","56","75",""
"39556","4","35","56","75",""
"39558","4","35","56","75",""
"39560","4","35","56","75",""
"39561","4","35","56","75",""
"39562","4","35","56","75",""
"39563","4","35","56","75",""
"39564","4","35","56","75",""
"39565","4","35","56","75",""
"39566","4","35","56","75",""
"39567","4","35","56","75",""
"39568","4","35","56","75",""
"39569","4","35","56","75",""
"39571","4","35","56","75",""
"39572","4","35","56","75",""
"39573","4","35","56","75",""
"39574","4","35","56","75",""
"39576","4","35","56","75",""
"39577","4","35","56","75",""
"39581","4","35","56","75",""
"39595","4","35","56","75",""
"39601","4","35","56","75",""
"39602","4","35","56","75",""
"39603","4","35","56","75",""
"39629","4","35","56","75",""
"39630","4","35","56","75",""
"39631","4","35","56","75",""
"39632","4","35","56","75",""
"39633","4","35","56","75",""
"39635","4","35","56","75",""
"39638","4","35","56","75",""
"39641","4","35","56","75",""
"39643","4","35","56","75",""
"39645","4","35","56","75",""
"39647","4","35","56","75",""
"39648","4","35","56","75",""
"39649","4","35","56","75",""
"39652","4","35","56","75",""
"39653","4","35","56","75",""
"39654","4","35","56","75",""
"39656","4","35","56","75",""
"39657","4","35","56","75",""
"39661","4","35","56","75",""
"39662","4","35","56","75",""
"39663","4","35","56","75",""
"39664","4","35","56","75",""
"39665","4","35","56","75",""
"39666","4","35","56","75",""
"39667","4","35","56","75",""
"39668","4","35","56","75",""
"39669","4","35","56","75",""
"39701","4","35","56","75",""
"39702","4","35","56","75",""
"39703","4","35","56","75",""
"39704","4","35","56","75",""
"39705","4","35","56","75",""
"39710","4","35","56","75",""
"39730","4","35","56","75",""
"39735","4","35","56","75",""
"39736","4","35","56","75",""
"39737","4","35","56","75",""
"39738","4","35","56","75",""
"39739","4","35","56","75",""
"39740","4","35","56","75",""
"39741","4","35","56","75",""
"39743","4","35","56","75",""
"39744","4","35","56","75",""
"39745","4","35","56","75",""
"39746","4","35","56","75",""
"39747","4","35","56","75",""
"39750","4","35","56","75",""
"39751","4","35","56","75",""
"39752","4","35","56","75",""
"39753","4","35","56","75",""
"39754","4","35","56","75",""
"39755","4","35","56","75",""
"39756","4","35","56","75",""
"39757","4","35","56","75",""
"39759","4","35","56","75",""
"39760","4","35","56","75",""
"39762","4","35","56","75",""
"39766","4","35","56","75",""
"39767","4","35","56","75",""
"39769","4","35","56","75",""
"39771","4","35","56","75",""
"39772","4","35","56","75",""
"39773","4","35","56","75",""
"39776","4","35","56","75",""
"39813","3","13","22","22",""
"39815","3","13","22","22",""
"39817","3","13","22","22",""
"39818","3","13","22","22",""
"39819","3","13","22","22",""
"39823","3","13","22","22",""
"39824","3","13","22","22",""
"39825","3","13","22","22",""
"39826","3","13","22","22",""
"39827","3","13","22","22",""
"39828","3","13","22","22",""
"39829","3","13","22","22",""
"39832","3","13","22","22",""
"39834","3","13","22","22",""
"39836","3","13","22","22",""
"39837","3","13","22","22",""
"39840","3","13","22","22",""
"39841","3","13","22","22",""
"39842","3","13","22","22",""
"39845","3","13","22","22",""
"39846","3","13","22","22",""
"39851","3","13","22","22",""
"39852","3","13","22","22",""
"39854","3","13","22","22",""
"39859","3","13","22","22",""
"39861","3","13","22","22",""
"39862","3","13","22","22",""
"39866","3","13","22","22",""
"39867","3","13","22","22",""
"39870","3","13","22","22",""
"39877","3","13","22","22",""
"39885","3","13","22","22",""
"39886","3","13","22","22",""
"39897","3","13","22","22",""
"39901","4","35","56","75",""
"40003","5","37","65","83",""
"40004","5","37","65","83",""
"40006","5","37","65","83",""
"40007","5","37","65","83",""
"40008","5","37","65","83",""
"40009","5","37","65","83",""
"40010","5","37","65","83",""
"40011","5","37","65","83",""
"40012","5","37","65","83",""
"40013","5","37","65","83",""
"40014","5","37","65","83",""
"40017","5","37","65","83",""
"40018","5","37","65","83",""
"40019","5","37","65","83",""
"40020","5","37","65","83",""
"40022","5","37","65","83",""
"40023","5","37","65","83",""
"40025","5","37","65","83",""
"40026","5","37","65","83",""
"40027","5","37","65","83",""
"40028","5","37","65","83",""
"40031","5","37","65","83",""
"40032","5","37","65","83",""
"40033","5","37","65","83",""
"40036","5","37","65","83",""
"40037","5","37","65","83",""
"40040","5","37","65","83",""
"40041","5","37","65","83",""
"40045","5","37","65","83",""
"40046","5","37","65","83",""
"40047","5","37","65","83",""
"40048","5","37","65","83",""
"40049","5","37","65","83",""
"40050","5","37","65","83",""
"40051","5","37","65","83",""
"40052","5","37","65","83",""
"40055","5","37","65","83",""
"40056","5","37","65","83",""
"40057","5","37","65","83",""
"40058","5","37","65","83",""
"40059","5","37","65","83",""
"40060","5","37","65","83",""
"40061","5","37","65","83",""
"40062","5","37","65","83",""
"40063","5","37","65","83",""
"40065","5","37","65","83",""
"40066","5","37","65","83",""
"40067","5","37","65","83",""
"40068","5","37","65","83",""
"40069","5","37","65","83",""
"40070","5","37","65","83",""
"40071","5","37","65","83",""
"40075","5","37","65","83",""
"40076","5","37","65","83",""
"40077","5","37","65","83",""
"40078","5","37","65","83",""
"40104","5","37","65","83",""
"40106","5","37","65","83",""
"40107","5","37","65","83",""
"40108","5","37","65","83",""
"40109","5","37","65","83",""
"40110","5","37","65","83",""
"40111","5","37","65","83",""
"40114","5","37","65","83",""
"40115","5","37","65","83",""
"40117","5","37","65","83",""
"40118","5","37","65","83",""
"40119","5","37","65","83",""
"40121","5","37","65","83",""
"40129","5","37","65","83",""
"40140","5","37","65","83",""
"40142","5","37","65","83",""
"40143","5","37","65","83",""
"40144","5","37","65","83",""
"40145","5","37","65","83",""
"40146","5","37","65","83",""
"40150","5","37","65","83",""
"40152","5","37","65","83",""
"40153","5","37","65","83",""
"40155","5","37","65","83",""
"40157","5","37","65","83",""
"40159","5","37","65","83",""
"40160","5","37","65","83",""
"40161","5","37","65","83",""
"40162","5","37","65","83",""
"40164","5","37","65","83",""
"40165","5","37","65","83",""
"40170","5","37","65","83",""
"40171","5","37","65","83",""
"40175","5","37","65","83",""
"40176","5","37","65","83",""
"40177","5","37","65","83",""
"40178","5","37","65","83",""
"40201","5","37","65","83",""
"40202","5","37","65","83",""
"40203","5","37","65","83",""
"40204","5","37","65","83",""
"40205","5","37","65","83",""
"40206","5","37","65","83",""
"40207","5","37","65","83",""
"40208","5","37","65","83",""
"40209","5","37","65","83",""
"40210","5","37","65","83",""
"40211","5","37","65","83",""
"40212","5","37","65","83",""
"40213","5","37","65","83",""
"40214","5","37","65","83",""
"40215","5","37","65","83",""
"40216","5","37","65","83",""
"40217","5","37","65","83",""
"40218","5","37","65","83",""
"40219","5","37","65","83",""
"40220","5","37","65","83",""
"40221","5","37","65","83",""
"40222","5","37","65","83",""
"40223","5","37","65","83",""
"40224","5","37","65","83",""
"40225","5","37","65","83",""
"40228","5","37","65","83",""
"40229","5","37","65","83",""
"40231","5","37","65","83",""
"40232","5","37","65","83",""
"40233","5","37","65","83",""
"40241","5","37","65","83",""
"40242","5","37","65","83",""
"40243","5","37","65","83",""
"40245","5","37","65","83",""
"40250","5","37","65","83",""
"40251","5","37","65","83",""
"40252","5","37","65","83",""
"40253","5","37","65","83",""
"40255","5","37","65","83",""
"40256","5","37","65","83",""
"40257","5","37","65","83",""
"40258","5","37","65","83",""
"40259","5","37","65","83",""
"40261","5","37","65","83",""
"40266","5","37","65","83",""
"40268","5","37","65","83",""
"40269","5","37","65","83",""
"40270","5","37","65","83",""
"40272","5","37","65","83",""
"40280","5","37","65","83",""
"40281","5","37","65","83",""
"40282","5","37","65","83",""
"40283","5","37","65","83",""
"40285","5","37","65","83",""
"40287","5","37","65","83",""
"40289","5","37","65","83",""
"40290","5","37","65","83",""
"40291","5","37","65","83",""
"40292","5","37","65","83",""
"40293","5","37","65","83",""
"40294","5","37","65","83",""
"40295","5","37","65","83",""
"40296","5","37","65","83",""
"40297","5","37","65","83",""
"40298","5","37","65","83",""
"40299","5","37","65","83",""
"40309","5","37","65","83",""
"40310","5","37","65","83",""
"40311","5","37","65","83",""
"40312","5","37","65","83",""
"40313","5","37","65","83",""
"40316","5","37","65","83",""
"40317","5","37","65","83",""
"40319","5","37","65","83",""
"40320","5","37","65","83",""
"40322","5","37","65","83",""
"40324","5","37","65","83",""
"40327","5","37","65","83",""
"40328","5","37","65","83",""
"40329","5","37","65","83",""
"40330","5","37","65","83",""
"40334","5","37","65","83",""
"40336","5","37","65","83",""
"40337","5","37","65","83",""
"40339","5","37","65","83",""
"40340","5","37","65","83",""
"40341","5","37","65","83",""
"40342","5","37","65","83",""
"40345","5","37","65","83",""
"40346","5","37","65","83",""
"40347","5","37","65","83",""
"40348","5","37","65","83",""
"40350","5","37","65","83",""
"40351","5","37","65","83",""
"40353","5","37","65","83",""
"40355","5","37","65","83",""
"40356","5","37","65","83",""
"40357","5","37","65","83",""
"40358","5","37","65","83",""
"40359","5","37","65","83",""
"40360","5","37","65","83",""
"40361","5","37","65","83",""
"40362","5","37","65","83",""
"40363","5","37","65","83",""
"40365","5","37","65","83",""
"40366","5","37","65","83",""
"40370","5","37","65","83",""
"40371","5","37","65","83",""
"40372","5","37","65","83",""
"40374","5","37","65","83",""
"40376","5","37","65","83",""
"40379","5","37","65","83",""
"40380","5","37","65","83",""
"40383","5","37","65","83",""
"40384","5","37","65","83",""
"40385","5","37","65","83",""
"40386","5","37","65","83",""
"40387","5","37","65","83",""
"40390","5","37","65","83",""
"40391","5","37","65","83",""
"40392","5","37","65","83",""
"40402","5","37","65","83",""
"40403","5","37","65","83",""
"40404","5","37","65","83",""
"40405","5","37","65","83",""
"40409","5","37","65","83",""
"40410","5","37","65","83",""
"40415","5","37","65","83",""
"40417","5","37","65","83",""
"40419","5","37","65","83",""
"40420","5","37","65","83",""
"40421","5","37","65","83",""
"40422","5","37","65","83",""
"40423","5","37","65","83",""
"40426","5","37","65","83",""
"40430","5","37","65","83",""
"40434","5","37","65","83",""
"40435","5","37","65","83",""
"40437","5","37","65","83",""
"40440","5","37","65","83",""
"40441","5","37","65","83",""
"40442","5","37","65","83",""
"40444","5","37","65","83",""
"40445","5","37","65","83",""
"40446","5","37","65","83",""
"40447","5","37","65","83",""
"40448","5","37","65","83",""
"40452","5","37","65","83",""
"40456","5","37","65","83",""
"40460","5","37","65","83",""
"40461","5","37","65","83",""
"40464","5","37","65","83",""
"40465","5","37","65","83",""
"40467","5","37","65","83",""
"40468","5","37","65","83",""
"40471","5","37","65","83",""
"40472","5","37","65","83",""
"40473","5","37","65","83",""
"40475","5","37","65","83",""
"40476","5","37","65","83",""
"40481","5","37","65","83",""
"40484","5","37","65","83",""
"40486","5","37","65","83",""
"40488","5","37","65","83",""
"40489","5","37","65","83",""
"40492","5","37","65","83",""
"40494","5","37","65","83",""
"40495","5","37","65","83",""
"40501","5","37","65","83",""
"40502","5","37","65","83",""
"40503","5","37","65","83",""
"40504","5","37","65","83",""
"40505","5","37","65","83",""
"40506","5","37","65","83",""
"40507","5","37","65","83",""
"40508","5","37","65","83",""
"40509","5","37","65","83",""
"40510","5","37","65","83",""
"40511","5","37","65","83",""
"40512","5","37","65","83",""
"40513","5","37","65","83",""
"40514","5","37","65","83",""
"40515","5","37","65","83",""
"40516","5","37","65","83",""
"40517","5","37","65","83",""
"40522","5","37","65","83",""
"40523","5","37","65","83",""
"40524","5","37","65","83",""
"40526","5","37","65","83",""
"40533","5","37","65","83",""
"40536","5","37","65","83",""
"40544","5","37","65","83",""
"40546","5","37","65","83",""
"40550","5","37","65","83",""
"40555","5","37","65","83",""
"40574","5","37","65","83",""
"40575","5","37","65","83",""
"40576","5","37","65","83",""
"40577","5","37","65","83",""
"40578","5","37","65","83",""
"40579","5","37","65","83",""
"40580","5","37","65","83",""
"40581","5","37","65","83",""
"40582","5","37","65","83",""
"40583","5","37","65","83",""
"40584","5","37","65","83",""
"40585","5","37","65","83",""
"40586","5","37","65","83",""
"40587","5","37","65","83",""
"40588","5","37","65","83",""
"40589","5","37","65","83",""
"40590","5","37","65","83",""
"40591","5","37","65","83",""
"40592","5","37","65","83",""
"40593","5","37","65","83",""
"40594","5","37","65","83",""
"40595","5","37","65","83",""
"40596","5","37","65","83",""
"40598","5","37","65","83",""
"40601","5","37","65","83",""
"40602","5","37","65","83",""
"40603","5","37","65","83",""
"40604","5","37","65","83",""
"40618","5","37","65","83",""
"40619","5","37","65","83",""
"40620","5","37","65","83",""
"40621","5","37","65","83",""
"40622","5","37","65","83",""
"40701","4","35","56","75",""
"40702","4","35","56","75",""
"40724","4","35","56","75",""
"40729","4","35","56","75",""
"40730","4","35","56","75",""
"40734","4","35","56","75",""
"40737","4","35","56","75",""
"40740","4","35","56","75",""
"40741","4","35","56","75",""
"40742","4","35","56","75",""
"40743","4","35","56","75",""
"40744","4","35","56","75",""
"40745","4","35","56","75",""
"40746","4","35","56","75",""
"40747","4","35","56","75",""
"40748","4","35","56","75",""
"40751","4","35","56","75",""
"40754","4","35","56","75",""
"40755","4","35","56","75",""
"40759","4","35","56","75",""
"40763","4","35","56","75",""
"40769","4","35","56","75",""
"40771","4","35","56","75",""
"40801","4","35","56","75",""
"40803","4","35","56","75",""
"40806","4","35","56","75",""
"40807","4","35","56","75",""
"40808","4","35","56","75",""
"40810","4","35","56","75",""
"40813","4","35","56","75",""
"40815","4","35","56","75",""
"40816","4","35","56","75",""
"40818","4","35","56","75",""
"40819","4","35","56","75",""
"40820","4","35","56","75",""
"40823","4","35","56","75",""
"40824","4","35","56","75",""
"40825","4","35","56","75",""
"40826","4","35","56","75",""
"40827","4","35","56","75",""
"40828","4","35","56","75",""
"40829","4","35","56","75",""
"40830","4","35","56","75",""
"40831","4","35","56","75",""
"40840","4","35","56","75",""
"40843","4","35","56","75",""
"40844","4","35","56","75",""
"40845","4","35","56","75",""
"40846","4","35","56","75",""
"40847","4","35","56","75",""
"40849","4","35","56","75",""
"40854","4","35","56","75",""
"40855","4","35","56","75",""
"40856","4","35","56","75",""
"40858","4","35","56","75",""
"40861","4","35","56","75",""
"40862","4","35","56","75",""
"40863","4","35","56","75",""
"40865","4","35","56","75",""
"40867","4","35","56","75",""
"40868","4","35","56","75",""
"40870","4","35","56","75",""
"40873","4","35","56","75",""
"40874","4","35","56","75",""
"40902","4","35","56","75",""
"40903","4","35","56","75",""
"40906","4","35","56","75",""
"40911","4","35","56","75",""
"40913","4","35","56","75",""
"40914","4","35","56","75",""
"40915","4","35","56","75",""
"40917","4","35","56","75",""
"40921","4","35","56","75",""
"40923","4","35","56","75",""
"40927","4","35","56","75",""
"40930","4","35","56","75",""
"40931","4","35","56","75",""
"40932","4","35","56","75",""
"40935","4","35","56","75",""
"40936","4","35","56","75",""
"40939","4","35","56","75",""
"40940","4","35","56","75",""
"40941","4","35","56","75",""
"40943","4","35","56","75",""
"40944","4","35","56","75",""
"40946","4","35","56","75",""
"40949","4","35","56","75",""
"40951","4","35","56","75",""
"40953","4","35","56","75",""
"40955","4","35","56","75",""
"40958","4","35","56","75",""
"40962","4","35","56","75",""
"40964","4","35","56","75",""
"40965","4","35","56","75",""
"40970","4","35","56","75",""
"40972","4","35","56","75",""
"40977","4","35","56","75",""
"40978","4","35","56","75",""
"40979","4","35","56","75",""
"40981","4","35","56","75",""
"40982","4","35","56","75",""
"40983","4","35","56","75",""
"40988","4","35","56","75",""
"40995","4","35","56","75",""
"40997","4","35","56","75",""
"40999","4","35","56","75",""
"41001","5","37","65","83",""
"41002","5","37","65","83",""
"41003","5","37","65","83",""
"41004","5","37","65","83",""
"41005","5","37","65","83",""
"41006","5","37","65","83",""
"41007","5","37","65","83",""
"41008","5","37","65","83",""
"41009","5","37","65","83",""
"41010","5","37","65","83",""
"41011","5","37","65","83",""
"41012","5","37","65","83",""
"41014","5","37","65","83",""
"41015","5","37","65","83",""
"41016","5","37","65","83",""
"41017","5","37","65","83",""
"41018","5","37","65","83",""
"41019","5","37","65","83",""
"41022","5","37","65","83",""
"41030","5","37","65","83",""
"41031","5","37","65","83",""
"41033","5","37","65","83",""
"41034","5","37","65","83",""
"41035","5","37","65","83",""
"41037","5","37","65","83",""
"41039","5","37","65","83",""
"41040","5","37","65","83",""
"41041","5","37","65","83",""
"41042","5","37","65","83",""
"41043","5","37","65","83",""
"41044","5","37","65","83",""
"41045","5","37","65","83",""
"41046","5","37","65","83",""
"41048","5","37","65","83",""
"41049","5","37","65","83",""
"41051","5","37","65","83",""
"41052","5","37","65","83",""
"41053","5","37","65","83",""
"41054","5","37","65","83",""
"41055","5","37","65","83",""
"41056","5","37","65","83",""
"41059","5","37","65","83",""
"41061","5","37","65","83",""
"41062","5","37","65","83",""
"41063","5","37","65","83",""
"41064","5","37","65","83",""
"41065","5","37","65","83",""
"41071","5","37","65","83",""
"41072","5","37","65","83",""
"41073","5","37","65","83",""
"41074","5","37","65","83",""
"41075","5","37","65","83",""
"41076","5","37","65","83",""
"41080","5","37","65","83",""
"41081","5","37","65","83",""
"41083","5","37","65","83",""
"41085","5","37","65","83",""
"41086","5","37","65","83",""
"41091","5","37","65","83",""
"41092","5","37","65","83",""
"41093","5","37","65","83",""
"41094","5","37","65","83",""
"41095","5","37","65","83",""
"41096","5","37","65","83",""
"41097","5","37","65","83",""
"41098","5","37","65","83",""
"41099","5","37","65","83",""
"41101","5","37","65","83",""
"41102","5","37","65","83",""
"41105","5","37","65","83",""
"41114","5","37","65","83",""
"41121","5","37","65","83",""
"41124","5","37","65","83",""
"41125","5","37","65","83",""
"41127","5","37","65","83",""
"41128","5","37","65","83",""
"41129","5","37","65","83",""
"41131","5","37","65","83",""
"41132","5","37","65","83",""
"41135","5","37","65","83",""
"41137","5","37","65","83",""
"41139","5","37","65","83",""
"41141","5","37","65","83",""
"41142","5","37","65","83",""
"41143","5","37","65","83",""
"41144","5","37","65","83",""
"41146","5","37","65","83",""
"41149","5","37","65","83",""
"41150","5","37","65","83",""
"41156","5","37","65","83",""
"41159","5","37","65","83",""
"41160","5","37","65","83",""
"41163","5","37","65","83",""
"41164","5","37","65","83",""
"41166","5","37","65","83",""
"41168","5","37","65","83",""
"41169","5","37","65","83",""
"41170","5","37","65","83",""
"41171","5","37","65","83",""
"41173","5","37","65","83",""
"41174","5","37","65","83",""
"41175","5","37","65","83",""
"41177","5","37","65","83",""
"41179","5","37","65","83",""
"41180","5","37","65","83",""
"41181","5","37","65","83",""
"41183","5","37","65","83",""
"41189","5","37","65","83",""
"41201","5","37","65","83",""
"41203","5","37","65","83",""
"41204","5","37","65","83",""
"41211","5","37","65","83",""
"41214","5","37","65","83",""
"41215","5","37","65","83",""
"41216","5","37","65","83",""
"41219","5","37","65","83",""
"41220","5","37","65","83",""
"41222","5","37","65","83",""
"41224","5","37","65","83",""
"41225","5","37","65","83",""
"41226","5","37","65","83",""
"41228","5","37","65","83",""
"41230","5","37","65","83",""
"41231","5","37","65","83",""
"41232","5","37","65","83",""
"41234","5","37","65","83",""
"41237","5","37","65","83",""
"41238","5","37","65","83",""
"41240","5","37","65","83",""
"41250","5","37","65","83",""
"41254","5","37","65","83",""
"41255","5","37","65","83",""
"41256","5","37","65","83",""
"41257","5","37","65","83",""
"41258","5","37","65","83",""
"41260","5","37","65","83",""
"41261","5","37","65","83",""
"41262","5","37","65","83",""
"41263","5","37","65","83",""
"41264","5","37","65","83",""
"41265","5","37","65","83",""
"41266","5","37","65","83",""
"41267","5","37","65","83",""
"41268","5","37","65","83",""
"41269","5","37","65","83",""
"41271","5","37","65","83",""
"41274","5","37","65","83",""
"41301","5","37","65","83",""
"41306","5","37","65","83",""
"41307","5","37","65","83",""
"41310","5","37","65","83",""
"41311","5","37","65","83",""
"41313","5","37","65","83",""
"41314","5","37","65","83",""
"41315","5","37","65","83",""
"41317","5","37","65","83",""
"41321","5","37","65","83",""
"41323","5","37","65","83",""
"41327","5","37","65","83",""
"41328","5","37","65","83",""
"41331","5","37","65","83",""
"41332","5","37","65","83",""
"41333","5","37","65","83",""
"41338","5","37","65","83",""
"41339","5","37","65","83",""
"41340","5","37","65","83",""
"41342","5","37","65","83",""
"41343","5","37","65","83",""
"41344","5","37","65","83",""
"41346","5","37","65","83",""
"41347","5","37","65","83",""
"41348","5","37","65","83",""
"41351","5","37","65","83",""
"41352","5","37","65","83",""
"41357","5","37","65","83",""
"41358","5","37","65","83",""
"41360","5","37","65","83",""
"41362","5","37","65","83",""
"41363","5","37","65","83",""
"41364","5","37","65","83",""
"41365","5","37","65","83",""
"41366","5","37","65","83",""
"41367","5","37","65","83",""
"41368","5","37","65","83",""
"41369","5","37","65","83",""
"41370","5","37","65","83",""
"41377","5","37","65","83",""
"41378","5","37","65","83",""
"41385","5","37","65","83",""
"41386","5","37","65","83",""
"41390","5","37","65","83",""
"41396","5","37","65","83",""
"41397","5","37","65","83",""
"41406","5","37","65","83",""
"41407","5","37","65","83",""
"41408","5","37","65","83",""
"41409","5","37","65","83",""
"41410","5","37","65","83",""
"41412","5","37","65","83",""
"41413","5","37","65","83",""
"41417","5","37","65","83",""
"41419","5","37","65","83",""
"41421","5","37","65","83",""
"41422","5","37","65","83",""
"41425","5","37","65","83",""
"41426","5","37","65","83",""
"41427","5","37","65","83",""
"41433","5","37","65","83",""
"41441","5","37","65","83",""
"41443","5","37","65","83",""
"41444","5","37","65","83",""
"41447","5","37","65","83",""
"41451","5","37","65","83",""
"41452","5","37","65","83",""
"41456","5","37","65","83",""
"41457","5","37","65","83",""
"41459","5","37","65","83",""
"41464","5","37","65","83",""
"41465","5","37","65","83",""
"41466","5","37","65","83",""
"41467","5","37","65","83",""
"41472","5","37","65","83",""
"41474","5","37","65","83",""
"41477","5","37","65","83",""
"41501","4","35","56","75",""
"41502","4","35","56","75",""
"41503","4","35","56","75",""
"41512","4","35","56","75",""
"41513","4","35","56","75",""
"41514","4","35","56","75",""
"41517","4","35","56","75",""
"41519","4","35","56","75",""
"41520","4","35","56","75",""
"41522","4","35","56","75",""
"41524","4","35","56","75",""
"41526","4","35","56","75",""
"41527","4","35","56","75",""
"41528","4","35","56","75",""
"41529","4","35","56","75",""
"41531","4","35","56","75",""
"41534","4","35","56","75",""
"41535","4","35","56","75",""
"41536","4","35","56","75",""
"41537","4","35","56","75",""
"41538","4","35","56","75",""
"41539","4","35","56","75",""
"41540","4","35","56","75",""
"41542","4","35","56","75",""
"41543","4","35","56","75",""
"41544","4","35","56","75",""
"41545","4","35","56","75",""
"41546","4","35","56","75",""
"41547","4","35","56","75",""
"41548","4","35","56","75",""
"41549","4","35","56","75",""
"41550","4","35","56","75",""
"41551","4","35","56","75",""
"41553","4","35","56","75",""
